activity,baseline_source,n_baseline_windows,hr_mean_center,hr_mean_scale,delta_hr_center,delta_hr_scale,hr_slope_bpm_min_center,hr_slope_bpm_min_scale,rmssd_center,rmssd_scale,sdnn_center,sdnn_scale,dfa_alpha1_center,dfa_alpha1_scale
Berjalan,global_fallback,3,109.09174311926606,13.691218348623847,0.0,5.9304,2.473469387755022,16.933171127819516,8.707497506201928,3.3576253255774313,18.40973727409045,7.598671894464549,1.3292512357371316,0.34337034399084776
Berkendara,global_fallback,1,109.09174311926606,13.691218348623847,0.0,5.9304,2.473469387755022,16.933171127819516,8.707497506201928,3.3576253255774313,18.40973727409045,7.598671894464549,1.3292512357371316,0.34337034399084776
Duduk,context,13,111.6086956521739,24.011041943734014,-1.0,7.412999999999999,2.473469387755022,12.211002027649872,8.449031815176305,4.59604565108713,18.40973727409045,7.607402906071454,1.378232455590635,0.27829770768942996
