window_start,activity,n_samples,coverage,quality_fraction,valid_window,hr_mean,delta_hr,hr_slope_bpm_min,rr_mean_ms,sdnn,rmssd,dfa_alpha1,acc_mean,ecg_mean,z_hr_mean,z_delta_hr,z_hr_slope_bpm_min,z_rmssd,z_sdnn,z_dfa_alpha1,D_feature,D_mahalanobis,C,V,A,L,D_reg,episode_id,phase,R,dD_dt,D_OP,dDOP_dt,d2DOP_dt2
2026-09-06 07:18:00,Lainnya,102,1.0,1.0,1,89.0,-2.0,-4.180995475113053,677.0784313725491,23.81100763604427,12.183416744261704,1.5285831694275154,0.9840349750326414,-0.30713725490196075,0.9538709802249423,-0.3372453797382976,-0.5387622950309514,-1.5019861251126638,-0.8718615740885736,1.0451696057802298,0.9506448278990337,1.545696661714785,0.3298331994219725,-0.8439751900352183,0.6934797961266138,0.3974359934676541,1.208285420492753,0,baseline,1.0,,1.208285420492753,,
2026-09-06 07:19:00,Lainnya,120,1.0,1.0,1,92.71666666666667,8.0,4.389552653514891,646.85,29.899453354942292,11.754491364022979,1.4519543735925002,0.985998592292685,-0.24261666666666667,1.3571188069361508,1.3489815189531904,0.5846752071860092,-1.5352677157557357,-0.5850148332964195,0.7733823817858342,1.10308486491222,1.999561522091549,0.8451161691341241,-0.8516350781660871,0.7961066058176487,0.44560064519798304,1.5072655069768732,0,baseline,1.0,0.1524400370131863,1.5072655069768732,0.29898008648412033,
2026-09-06 07:20:00,Lainnya,120,1.0,1.0,1,97.33333333333333,4.0,12.360100027785498,617.7,38.230306074121465,10.779688338364375,1.809205939643981,0.9899734800900736,-0.18105,1.8580140894428976,0.6744907594765952,1.6294639067024814,-1.6109055696862746,-0.1925209094204718,2.04048321962015,1.492087999471183,3.1010737028837587,0.8993243110465704,-0.8631912703839137,0.880385771148352,0.5188291506257445,1.6118766017552004,0,baseline,1.0,0.38900313455896307,1.6118766017552004,0.1046110947783272,-0.19436899170579314
2026-09-06 07:21:00,Lainnya,120,1.0,1.0,1,86.7,-17.0,-20.685746040566748,712.1833333333333,60.89652103782123,17.648291273490177,1.2823609306084793,0.9786977307332448,-0.15709999999999996,0.7043274820807869,-2.86658572777553,-2.702224359730384,-1.0779503245351743,0.8753591684540519,0.17186789139087055,1.7307597837883275,3.7172950364611945,-0.7053804185056488,-0.47375298541517036,-0.09275413025576572,0.5183080845204733,0.9996249422457287,0,baseline,1.0,0.23867178431714442,0.9996249422457287,-0.6122516595094717,-0.7168627542877989
2026-09-06 07:22:00,Lainnya,120,1.0,1.0,1,83.06666666666666,17.0,20.925812725757186,717.2,71.32475144062703,23.292801932114983,1.441044334494729,0.9781045130439491,-0.13915,0.3101210864617574,2.86658572777553,2.752267574996911,-0.6399760246318875,1.3666674663977683,0.7346866250831219,1.7656717012808336,3.3898830410875433,0.8943765749375104,-0.07221821920684285,0.5905853526483033,0.525744687484486,1.1959613138238379,0,baseline,1.0,0.034911917492506106,1.1959613138238379,0.19633637157810913,0.8085880310875808
2026-09-06 07:23:00,Lainnya,120,1.0,1.0,1,100.36666666666666,-10.0,-7.655459849958323,608.7666666666667,57.476152648287965,11.905086830299677,1.5217595591065025,0.9847907006020591,-0.11396666666666665,2.1871221811982333,-1.6862268986914881,-0.9941991609391846,-1.5235825674939705,0.7142143426406579,1.0209676059111394,1.442744917422878,3.283618703497563,0.4989591125524797,-0.7993615267172206,0.7250779100792617,0.53154199694237,1.3023877750475226,0,baseline,1.0,-0.3229267838579557,1.3023877750475226,0.10642646122368471,-0.08990991035442442
2026-09-06 07:24:00,Lainnya,120,1.0,1.0,1,78.1,-7.0,-2.664073353709385,780.7666666666667,29.092357520600537,18.02146246129036,1.2301079740414933,0.9772131716670388,-0.10385,-0.22874820663214446,-1.1803588290840417,-0.33992236396108066,-1.0489948668160667,-0.6230397776380041,-0.013463038791272123,0.7129597895971096,1.7403984625473479,-0.48607449566180155,-0.596023875700526,0.05771533845199186,0.31821125439256004,0.8343274767455913,0,baseline,1.0,-0.7297851278257683,0.8343274767455913,-0.4680602983019313,-0.574486759525616
2026-09-06 07:25:00,Lainnya,120,1.0,1.0,1,77.83333333333333,4.0,9.866073909419297,769.2666666666667,50.61632468808825,19.688541222299452,1.126999049513469,0.9783198407828071,-0.08055,-0.257680786127119,0.6744907594765952,1.3025440375377377,-0.9196412881987693,0.39102524256039534,-0.3791700561226615,0.7483725579129339,2.640774883911673,0.25055453281583245,-0.3421364638281841,0.24505593437527368,0.2505549314658304,0.5501500872033012,0,baseline,1.0,0.035412768315824295,0.5501500872033012,-0.2841773895422901,0.1838829087596412
2026-09-06 07:26:00,Lainnya,120,1.0,1.0,1,78.25,-1.0,0.9352597943873682,769.0333333333333,21.91117796668986,18.194098221237393,1.08548792080423,0.9774455240735531,-0.08125,-0.21247363066622066,-0.1686226898691488,0.1318824472198663,-1.0355995468895214,-0.961368810233102,-0.526401841691224,0.6277960052032027,1.4095112473780294,-0.14660094121147438,-0.645430937818736,0.1674832299869554,0.29007159580928954,0.7417985538405116,0,baseline,1.0,-0.12057655270973122,0.7417985538405116,0.19164846663721047,0.4758258561795006
2026-09-06 07:27:00,Lainnya,120,1.0,1.0,1,79.93333333333334,-2.0,-2.2839677688246445,758.6833333333333,48.93195126235757,21.44623921508357,1.5063824517145976,0.9795533963563944,-0.09430000000000001,-0.02983672260419316,-0.3372453797382976,-0.29009767801885356,-0.7832562949921853,0.3116688600360212,0.9664280390868383,0.554285184668324,1.4931074421790322,-0.15971913274675642,-0.3336291337833984,0.2811553132475481,0.25664646310821226,0.5307865083700966,0,baseline,1.0,-0.07351082053487867,0.5307865083700966,-0.21101204547041508,-0.40266051210762555
